"Account ID","Parent Account","Account Name","Account Owner","Owner Role","Customer Flag","Calculated ARR","FY26 SOY ARR","# of Open Opportunities","Count of Engaged Opportunities","Open Pipeline","Employee Range","ZI - Eng Count","Annual Revenue","Region","Geo","Clearbit Industry Group","Current FY Segmentation","Active Product Classification","Total Close Factor Score","Close Factor Tier","GitLab Flag"
"0015b00001w4ag9","","AttackIQ","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","50 - 100","63","10000000","West","Americas","Commercial & Professional Services","SMB","","13","Medium","0"
"0013t00001Xib7H","","SenseTime","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","122","532168000","Eastern Asia","APAC","Software & Services","SMB","","","","0"
"0015b00001w4agA","","Attain, LLC","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","66","100000000","East","Americas","Commercial & Professional Services","SMB","","6","Low","0"
"0013t00001Xib7I","","Mesa Group Pty","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","20 - 50","","1000000","Oceania","APAC","Software & Services","Self-Service","","","","0"
"0015b00001w4agB","","Attensi","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","100 - 250","36","10000000","Northern Europe","EMEA","Consumer Services","Self-Service","","-3","Low","0"
"0013t00001Xib7J","","MediaTek","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","3336","1000000000","West","Americas","Semiconductors & Semiconductor Equipment","Enterprise","","","","1"
"0015b00001w4agC","","Attivo Networks, Inc.","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","1","50000000","West","Americas","Technology Hardware & Equipment","Self-Service","","1","Low","0"
"0013t00001Xib7L","","Seal Software","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","3","50000000","West","Americas","Software & Services","Self-Service","","","","0"
"0015b00001w4agD","","Attune","Brock Perko","","Prospect","0.00","","0","0","0.00","20 - 50","1","10000000","East","Americas","Insurance","Self-Service","","-7","Low","0"
"0013t00001Xib7M","","Replicon","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","206","50000000","West","Americas","Commercial & Professional Services","Mid-Market","","9","Medium","0"
"0015b00001w4agE","","Aubay","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","5,000 - 10,000","280","1000000","Western Europe","EMEA","Software & Services","Mid-Market","","9","Medium","0"
"0013t00001Xib7N","","RentPath","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","3","100000000","East","Americas","Consumer Services","Self-Service","","18","High","0"
"0015b00001w4agF","","Aubay Italia","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","500 - 1,000","86","250000000","Southern Europe","EMEA","Software & Services","SMB","","2","Low","0"
"0013t00001Xib7O","","Puppet","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","97","100000000","West","Americas","Software & Services","SMB","","18","High","0"
"0015b00001w4agG","","Auction Edge, Inc.","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","50 - 100","47","1000000","West","Americas","Automobiles & Components","Self-Service","","0","Low","0"
"0013t00001Xib7P","","Netskope","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","1016","250000000","West","Americas","Software & Services","Enterprise","","25","High","0"
"0015b00001w4agH","","Audacy, Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","363","1000000000","East","Americas","Media","Mid-Market","","6","Low","0"
"0013t00001Xib7Q","","Motorola","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","3523","1000000000","Central","Americas","Telecommunication Services","Enterprise","","5","Low","1"
"0015b00001w4agI","","Audatex, a Solera company","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","2","250000000","West","Americas","Software & Services","Self-Service","","9","Medium","0"
"0013t00001Xib7R","","Morningstar","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","2813","1389000000","Central","Americas","Diversified Financials","Enterprise","","9","Medium","0"
"0015b00001w4agJ","","AUDI AG","James Ghaedi","AE EMEA","Prospect","0.00","","0","0","0.00","Over 10,000","1205","1000000000","Western Europe","EMEA","Automobiles & Components","Enterprise","","-1","Low","0"
"0013t00001Xib7S","","Life Fitness","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","267","4347000000","Central","Americas","Consumer Services","Mid-Market","","3","Low","0"
"0015b00001w4agK","","audibene","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","250 - 500","62","250000000","Western Europe","EMEA","Consumer Durables & Apparel","SMB","","20","High","0"
"0013t00001Xib7T","","LendingTree","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","404","909990000","East","Americas","Banks","Mid-Market","","11","Medium","1"
"0015b00001w4agL","","AuditBoard","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","302","50000000","West","Americas","Diversified Financial Services","Mid-Market","","22","High","0"
"0013t00001Xib7U","","iProspect","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","5,000 - 10,000","79","500000000","Northern Europe","EMEA","Media","SMB","","","","0"
"0015b00001w4agM","","Audubon Area Community Services","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","","10000000","East","Americas","Diversified Consumer Services","Self-Service","","9","Medium","0"
"0013t00001Xib7V","","EchoStar Corporation","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","440","1887000000","West","Americas","Telecommunication Services","Mid-Market","","-1","Low","1"
"0015b00001w4agN","","Augmentum, Inc.","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","35","100000000","West","Americas","Software & Services","Self-Service","","1","Low","0"
"0013t00001Xib7W","","DoubleVerify","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","391","50000000","East","Americas","Media","Mid-Market","","9","Medium","1"
"0015b00001w4agO","","Aujas Cybersecurity","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","10","10000000","West","Americas","Software & Services","Self-Service","","-4","Low","0"
"0013t00001Xib7X","","Discovery","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","117","1000000000","East","Americas","Media","SMB","","9","Medium","0"
"0015b00001w4agP","","Aura","Brock Perko","","Prospect","0.00","","0","0","0.00","250 - 500","117","50000000","East","Americas","Commercial & Professional Services","SMB","","8","Medium","0"
"0013t00001Xib7Y","","Delta Electronics (Americas)","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","84","100000000","West","Americas","Capital Goods","SMB","","","","0"
"0015b00001w4agQ","","Auriga","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","167","50000000","East","Americas","Capital Goods","Mid-Market","","-1","Low","0"
"0013t00001Xib7Z","","Cray Inc.","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","6","50123000000","West","Americas","Transportation","Self-Service","","","","0"
"0015b00001w4agR","","Aurigo Software Technologies","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","322","50000000","Central","Americas","Software & Services","Mid-Market","","20","High","0"
"0013t00001Xib7a","","Big Fish Games","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","127","250000000","West","Americas","Software & Services","SMB","","","","0"
"0015b00001w4agS","","Aurora Flight Sciences","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","406","100000000","East","Americas","Capital Goods","Mid-Market","","-6","Low","1"
"0013t00001Xib7b","Walmart","Art.com","Owen Brennan","AE West","Prospect","0.00","","0","0","0.00","500 - 1,000","19","100000000","West","Americas","Retailing","Strategic","","","","0"
"0015b00001w4agT","","Aurora Health Care","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","147","12000000000","Central","Americas","Health Care Equipment & Services","SMB","","-3","Low","0"
"0013t00001Xib7c","","Simple Finance","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","3","50000000","West","Americas","Banks","Self-Service","","","","0"
"0015b00001w4agU","","Aurora Solar","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","184","10000000","West","Americas","Software & Services","Mid-Market","","25","High","0"
"0013t00001Xib7e","","OfferUp","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","250 - 500","158","100000000","West","Americas","Software & Services","Mid-Market","","11","Medium","0"
"0015b00001w4agV","","City of Austin","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","Over 10,000","672","1000000000","Central","Americas","Commercial & Professional Services","Enterprise","","-4","Low","0"
"0013t00001Xib7f","","Nest","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","30","1000000000","West","Americas","Consumer Durables & Apparel","Self-Service","","","","0"
"0015b00001w4agW","","AUSY","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","5,000 - 10,000","147","1000000000","Western Europe","EMEA","Capital Goods","Mid-Market","","1","Low","1"
"0013t00001Xib7g","","Momo Technology Company Limited","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","24","1000000000","Eastern Asia","APAC","Software & Services","Self-Service","","","","0"
"0015b00001w4agX","","Auth0","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","198","50000000","West","Americas","Software & Services","Mid-Market","","34","High","1"
"0013t00001Xib7h","","Liulishuo","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","16","250000000","Eastern Asia","APAC","Consumer Services","Self-Service","","","","0"
"0015b00001w4agY","","Authority Partners","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","311","50000000","West","Americas","Software & Services","Mid-Market","","15","High","0"
"0013t00001Xib7i","","Jump Trading","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","479","100000000","Central","Americas","Diversified Financials","Mid-Market","","15","High","0"
"0015b00001w4agZ","","Auto-Owners Insurance","Kevin Quigley","AE East","Customer","306730.00","280270","1","1","0.00","5,000 - 10,000","448","1000000000","Central","Americas","Insurance","Mid-Market","","4","Low","0"
"0013t00001Xib7j","","eTouch Systems","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","500 - 1,000","4","1247863000","West","Americas","Software & Services","Self-Service","","-7","Low","0"
"0015b00001w4aga","","Autocam Medical","Brock Perko","","Prospect","0.00","","0","0","0.00","250 - 500","88","50000000","Central","Americas","Capital Goods","SMB","","2","Low","0"
"0013t00001Xib7k","","Dollar Shave Club","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","34","100000000","West","Americas","Food, Beverage & Tobacco","Self-Service","","","","0"
"0015b00001w4agb","","Autodata Solutions","Brock Perko","","Prospect","0.00","","0","0","0.00","500 - 1,000","68","10000000","East","Americas","Software & Services","SMB","","8","Medium","0"
"0013t00001Xib7l","","Direct Supply","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","326","500000000","Central","Americas","Health Care Equipment & Services","Mid-Market","","8","Medium","1"
"0015b00001w4agc","","AutoFi","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","62","10000000","West","Americas","Automobiles & Components","SMB","","15","High","0"
"0013t00001Xib7m","Alphabet Inc.","DeepMind","John Sepassi","AE West","Prospect","0.00","","0","0","0.00","1,000 - 5,000","750","50000000","Northern Europe","EMEA","Software & Services","Strategic","","15","High","0"
"0015b00001w4agd","","Autoliv","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","Over 10,000","5971","1000000000","Northern Europe","EMEA","Automobiles & Components","Strategic","","1","Low","0"
"0013t00001Xib7n","","Cypress Semiconductor Corporation","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","5,000 - 10,000","152","2480000000","West","Americas","Semiconductors & Semiconductor Equipment","Mid-Market","","-8","Low","0"
"0015b00001w4age","","Automated Logic Corporation","Brock Perko","","Prospect","0.00","","0","0","0.00","1,000 - 5,000","353","50000000","East","Americas","Capital Goods","Mid-Market","","7","Medium","0"
"0013t00001Xib7o","Cox Communications","Cox Automotive","Kevin Quigley","AE East","Prospect","0.00","","2","2","150000.00","Over 10,000","3690","7000000000","East","Americas","Automobiles & Components","Enterprise","","25","High","1"
"0015b00001w4agf","","automotiveMastermind Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","250 - 500","83","50000000","East","Americas","Automobiles & Components","SMB","","5","Low","0"
"0013t00001Xib7p","","Cond Nast","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","250 - 500","1","1000000000","Northern Europe","EMEA","Software & Services","Self-Service","","","","0"
"0015b00001w4agg","","HP Autonomy","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","50 - 100","30","1000000000","West","Americas","Consumer Services","Self-Service","","8","Medium","0"
"0013t00001Xib7q","","Cloud Lending Solutions","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","4","50000000","West","Americas","Diversified Financials","Self-Service","","","","1"
"0015b00001w4agh","","AutoRABIT","Jon Kishpaugh","Regional Sales Director, West","Prospect","0.00","","0","0","0.00","100 - 250","107","50000000","West","Americas","Software & Services","SMB","","-2","Low","0"
"0013t00001Xib7r","","City of New York","Brock Perko","","Prospect","0.00","","0","0","0.00","Over 10,000","1230","1000000000","East","Americas","Media","Enterprise","","-10","Low","1"
"0015b00001w4agi","","AutoScout24","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","35","100000000","Western Europe","EMEA","Real Estate","Self-Service","","9","Medium","0"
"0013t00001Xib7s","","Chewy","Kevin Quigley","AE East","Prospect","0.00","","0","0","0.00","Over 10,000","1684","7100000000","East","Americas","Retailing","Enterprise","","24","High","0"
"0015b00001w4agj","","Auto Trader UK","EMEA QUEUE","EMEA Queue","Prospect","0.00","","0","0","0.00","1,000 - 5,000","285","10000000","Northern Europe","EMEA","Software & Services","Mid-Market","","1","Low","0"
"0013t00001Xib7t","","Capital Group","Josh Pallil","AE West","Prospect","0.00","","0","0","0.00","5,000 - 10,000","946","7600000000","West","Americas","Diversified Financials","Enterprise","","19","High","0"
"0015b00001w4agk","","Auvik Networks Inc.","Brock Perko","","Prospect","0.00","","0","0","0.00","100 - 250","102","50000000","East","Americas","Software & Services","SMB","","15","High","0"
